,FoM,CMA iteration,charge (#1),epsilon (#2),sigma (#3),epsilon (#8),sigma (#9),charge (#4),epsilon (#5),sigma (#6)
16,34.26503460087952,1,-0.3699182162901706,17.045127060081306,1.8848176574361744,10.420706554333234,3.2137815006438823,0.8686298733057132,17.957682413520043,1.8645229706593334
17,24.087691696381814,2,-0.9189048223212655,14.236614735079105,1.0827018166976634,7.874798461031871,3.040939409794101,-0.13912077882404436,22.851723057857036,3.646211790813978
18,39.83922326023785,2,-0.18529114216537246,16.062767586400593,2.778473472462542,18.191158640471304,2.7327250214897263,0.18679671895826597,10.385903961819194,2.924486738679443
19,291.4595463040224,2,-0.6461020714020529,18.595033225749688,2.485077581732199,12.29077380291797,3.8810444355393536,0.21637156391568602,14.563716002084124,1.3934095710331884
20,45.87923860076908,2,-0.10092575381600193,9.00866483016658,1.4701478546881228,13.24938203900951,3.951567035891967,1.1942542480680745,9.029144632711375,2.2724095340516555
21,59.16756664733791,2,-0.6244441047915033,3.5446141758044734,2.598624311130718,8.100479486275656,2.3966741956697524,0.8428669400516001,20.206278378015924,2.823177714523676
22,14.804322269468017,2,-0.6848334018459288,12.168995610354878,1.5524296811981377,9.335644387992826,2.549325551751041,0.10282483098781492,17.03254822228558,3.333204426340223
23,40.46208838438296,2,-0.37114335586609626,8.098219205249226,2.8144199851388603,12.009175919439084,3.2601309939912415,0.2459528566930233,24.467798178861436,3.205506898336251
24,12.349385026197293,2,-0.9649030764942053,16.01375579034945,1.0158633957120702,3.167062969188582,3.1937649299248263,-0.19480019195271775,26.922130739709488,2.746925965102113
25,38.97572141093236,2,-0.5549692490058891,9.753474545771732,2.8316155576534214,8.473547028058118,2.1394258860053146,-0.1999994828850095,25.698502164817008,3.2859910036299196
26,31.128632688184965,2,-0.10064841309285624,3.036132067900959,2.459601369168869,12.925605230971737,2.8471333551732885,-0.006332229313020299,11.156546612815351,2.7979752722475792
27,39.00085668359017,2,-0.3924438066999315,8.106539957025337,1.6452031957483073,12.826784836607237,2.6586787906834384,0.6004710604113537,15.187770201579987,3.7281719900096664
28,69.93488823908731,2,-0.4145926235173919,18.659416547365588,1.6588357952839443,10.78098021893312,3.785927104990363,-0.12874475829762302,22.998389260952816,3.2936662361606874
29,47.830876952476785,2,-1.011028626308669,9.378811556550584,2.0606575223563546,9.193923558454701,3.665917197993785,0.6899372373789753,16.273864809413872,2.366115086780201
30,8.959112669444133,2,-0.5255966654225832,9.766335375012293,1.8573050407611464,7.282864697933677,2.6234299699459265,-0.19629314650553684,8.03374094731653,1.2324305561142126
31,197.9889687892339,2,-0.43521291381794924,13.864531556091405,2.695617219950047,5.360729981588812,3.2255418973987555,0.03383557517387735,18.151236876319334,2.2679405640592925
32,39.50948548369756,2,-0.456964466764636,3.0498463755147367,2.575285636204542,9.630501319770413,3.7626644482554847,0.7514005685297817,12.322920497779698,3.544165113386335
33,16.024056358747202,3,-0.9732368630285944,3.8924218927238208,2.3545943290337354,11.275837530860525,1.4881698460901358,0.21835493620571156,8.52874115080381,2.0001681571613577
34,26.531985140662115,3,-0.6426518144642934,18.38323451291192,1.876313983108347,8.679840029978937,2.186392772214437,-0.17256110953882875,24.455409083614164,2.2677610117693416
35,39.23279572956533,3,-0.8459324096494178,6.465357707924659,2.066656529554435,4.058404365335894,3.639936757694901,0.06156302403846885,24.56343849863367,3.5837860850898275
36,36.46862706979911,3,-0.451566945640274,11.06925588292874,1.4643396102298256,8.107460726721929,3.7326145424215915,0.17674682216022825,9.340637983273979,3.652651251116832
37,26.569111568615856,3,-1.0996631719919203,20.29868427127579,1.7121033403357395,5.374997386477925,3.338408654856629,0.5627323866602871,24.02231402465999,2.265166568598226
38,39.19273072854051,3,-0.9808259629387425,19.154731727445622,2.2824957737650253,9.167957272310034,3.6605695212301956,0.03448276478210803,19.883894109874078,3.7590733615111933
39,13.114623575066762,3,-0.4560189044297188,9.418483979307087,1.2905920869990373,15.932342452317755,2.56527003065095,-0.09671156314472083,16.461182998019574,1.1532419407399417
40,39.33377864129404,3,-1.0334619492531179,13.487045565098015,1.4621304898803256,11.07292525209688,1.6865027571184814,-0.06744965394825522,23.325929266455802,3.5081405915852315
41,12.185174413997968,3,-0.5548077810233036,4.176638945083652,1.5618393479952033,7.784876449249368,3.3971785743682665,0.3976703795127223,11.432287035449265,1.8482046187378884
42,7.079366070000669,3,-0.25165005870507917,12.263241673302531,1.035796402136178,6.778166035433529,2.1820468199244365,0.41988478117636724,13.069711571118964,2.340277266605709
43,10.950063172882372,3,-0.43698002794886004,7.332306315212797,1.023470586194635,6.256124007463168,3.8790524795791796,-0.1997794508569101,16.70599499779339,2.3745524702434975
44,39.81029103339155,3,-0.6930641045072657,15.549663103079052,1.7471500394251314,13.908688894627257,2.4758286804526266,-0.11271513420912821,17.057248638671563,3.988888754592342
45,40.20684776349834,3,-0.43403776321788523,11.487611600055093,2.869883933872938,7.808235069797643,1.9340307222761401,0.2544916248983856,20.379647940271866,3.387357837416932
46,40.26967253326732,3,-0.5781889582049287,18.778251828741467,2.2822625644587307,3.130765390735642,3.3965787877818023,-0.15188566926532354,14.17974249389912,1.801753979543873
47,13.556420273677452,3,-0.30452364416679084,11.501967996103055,1.6118191540795472,5.788764984573641,1.719057634274659,0.15566648142145278,20.972757254154992,2.169424156264806
48,56.97505870453281,3,-0.9432594295517454,10.123528696691439,1.1789563233745293,13.610976207547616,1.9498968960575032,0.028600573462771006,28.509606284487337,1.5082163474872816
49,18.748148100762563,4,-0.6932600419734188,17.43208571305493,1.9377004179569575,11.4561720379258,2.595650417980178,0.5502132359552008,16.03045536256126,1.7358626182746228
50,15.191619823288535,4,-0.31016120163684846,8.681949808504593,2.1756549537874843,3.416630593717458,3.3829954503776523,-0.19633744373055625,13.160095654284266,1.8781163614907375
51,1848.0829937081037,4,-0.5399235920461481,13.959198207614616,2.723107546624278,5.583957124537408,3.9996702905633277,0.439148698315203,17.63591934777665,1.851386010487729
52,9.223364836408546,4,-0.20652475051335234,6.152593804847092,1.142256996781131,8.986653642532398,2.280447025896053,0.5897741155512805,11.205627443299964,1.7904243572478107
53,10.780929937664977,4,-0.1875027561188643,14.221641356929755,1.1369638565260343,3.6442232150079006,2.601662354526336,0.3333742229517987,18.555966185293656,1.7519643873843742
54,39.28167697646596,4,-0.8528466998844724,5.963422720582212,1.125671212591048,3.2087804794021153,2.3398643367855305,-0.18607699130635877,20.12460876610648,1.494678721265153
55,27.483133945362734,4,-0.9252808808909924,9.278675339919644,1.2346049555078125,4.075021418635142,2.566926316750565,-0.014050394699888086,9.468035693214613,2.6431851416173604
56,13.405518190652684,4,-0.557721144230737,4.287586167999655,2.005033921387453,12.721701986496257,1.777008133087906,-0.06284075047220106,8.664351707903588,2.130878990779076
57,9.648565555215004,4,-0.34490577452371357,5.697526737862195,1.916838063748663,5.561294921410034,2.787602303581452,-0.00858985347331942,19.13831445337186,2.4402027929515313
58,8.296280269238261,4,-0.4028893166794792,4.392667287704234,1.7256196252534572,7.604866064383823,2.8255837292020662,0.5437571905205449,18.32654271906813,1.6330887436470103
59,31.441621014312844,4,-0.6416101141691819,12.072539186799084,1.8457077266039388,6.1889040360642635,1.120797063739687,0.03986324179698078,14.490431415314989,2.0180332825506855
60,8.268697678839994,4,-0.4026745292364556,3.906643311699275,1.164675482327124,9.251214637570039,2.3308978959974476,-0.16537715927328017,12.896651047737759,1.6213848910526067
61,11.116062041674969,4,-0.38559010181622677,6.472216747411654,1.7975724669423974,15.496251216922058,2.2831007068298126,0.26052869432730463,11.353987396856702,1.0048842486902958
62,44.89423058981093,4,-0.5761410932144287,4.8111334103493775,1.2962416752325714,17.033568397098694,1.029274042557638,0.13072552783491337,4.684066071577324,1.9283861269205773
63,13.654079782850351,4,-0.3243414902411505,3.9307467745719054,2.2406734882415966,5.206461991583048,2.5937312137548423,0.5752741864002376,21.534737192645515,2.8494285310131193
64,18.633718104011223,4,-0.21183163211309955,8.903051537553399,1.3801372028927203,3.9698703350371067,1.1666681855449754,0.008371951495179608,17.177504989041594,1.853869721525017
65,8.533294781388113,5,-0.2933544433892401,8.309121457626237,2.301141784290459,16.095669556307985,2.16214092860435,-0.18758669273948242,6.295676293416099,2.0402416162877253
66,9.023396938161591,5,-0.38340558507726274,5.70711578159715,1.5274423281764264,12.80951186801955,2.9657363831666936,0.4315833198981751,10.203704555223794,1.7758578382718306
67,13.168370940877152,5,-0.6941359756454497,3.0795045420037637,1.001348264449688,14.445605981033747,3.0659236531795635,0.35888637158011927,16.123863989404796,1.1776458720868246
68,11.477190468683403,5,-0.21102206670037146,5.127839234998082,1.3594643661227197,7.102533474460133,1.894724917435124,0.5357347611492694,18.852908158425464,1.542516749686987
69,20.52709399316573,5,-0.19271906214316276,5.3538538553840755,1.06824400604629,6.349236893021841,2.997343217034215,0.6444518599387576,13.713130928179108,1.132512504257765
70,9.738577474701392,5,-0.11191334411540295,12.114136865583696,1.4383430223908764,6.7710079053671075,3.2637298176311473,0.17130671313535756,12.020836467833256,1.2229645012057364
71,12.888382637437692,5,-0.5401730545878817,4.785997171473799,1.653662575908833,6.618077290756672,2.2547994090639234,0.0776137871504905,12.503705071132623,2.099703130510487
72,22.633122548832752,5,-0.505143479905858,11.707580609482896,1.4316315495985625,5.371195155393703,3.7562647600498282,0.24170993342478972,19.93890322737829,2.441871087578294
73,8.128666772182674,5,-0.10028225143106624,6.381258955662046,1.3780981837501236,7.442499935964269,2.133351127369698,0.15272720431824147,14.650465183133523,1.4629125083821393
74,6.733964230213977,5,-0.2925491781374995,5.664022664399153,1.3881965090145538,3.915634750778276,3.110992339626917,0.6486309685905556,22.997675848749388,1.7817270901355522
75,8.506740971343556,5,-0.11533641359256117,3.5176312325654124,2.3688499407213697,11.591935244386395,1.3087642253904042,-0.093747767159856,7.0902766621590025,2.1023187529600524
76,8.376212981852037,5,-0.4184253357699879,3.2834530695290045,1.2875789289055382,6.689456477063534,2.7313344045331736,-0.19989550572346823,4.448462608903226,1.2212959219354116
77,7.886862010656676,5,-0.3206953786609572,3.2334411468258413,1.2855434874361964,7.647605448443978,2.548635261381589,0.19915756654410818,11.4534959095353,1.4541675084684857
78,8.399988137152514,5,-0.14237243063607624,13.894996086972622,2.0047298278154937,7.49614217012169,2.8094671801220934,1.1983687612539198,15.76183125143456,2.4824236517373657
79,6.872085750717448,5,-0.1688356207993417,6.615145882196293,1.245936408064762,4.602145257716425,2.041718413034009,0.06617247733543782,19.944532145968846,2.1913905786986643
80,39.725597228305936,5,-0.4173900048903916,8.790499149091891,2.7682915983109915,5.775856409976854,2.818031221272825,0.0853043252445174,9.649067521649968,2.961882548784061
81,8.250680741146883,6,-0.458308073480785,8.187807833508863,1.597812959305575,3.904323367038377,3.115307620403666,0.05272725107556603,16.936784140901178,1.0025828501038756
82,296.91800308366845,6,-0.48071649462773725,8.780693624834676,3.0569724264427762,9.63780920499673,2.573154562041085,-0.1574621862957277,14.414288630137229,1.795350320306031
83,9.599956620335087,6,-0.1402497103043709,4.164687464375638,1.181509611741683,7.966637335231204,2.6913601465205965,0.8656556095807408,11.556746399357358,1.1613525644330507
84,23.24081246920349,6,-0.10857042045685933,3.601060433759102,2.488832541713172,6.648792290461754,2.7387763791301283,0.4701270796876757,13.746548488459563,1.22376031752955
85,9.227266289391551,6,-0.20527810791451606,10.252218893498874,1.8630216029006912,5.433301025520986,1.372225805721737,0.6056195021777049,16.264648714196106,2.138244360285759
86,19.156106203026315,6,-0.1875300531039048,5.169165731384549,1.000012685594294,8.945725941865303,1.063547511161048,0.10077630823410519,18.99473595131383,1.9625001568634624
87,47.97882452414557,6,-0.41492366269789593,3.7113317417489116,2.727268319958787,7.521781152667286,2.9580774658757534,0.7882109639373075,13.627557053030504,1.6758307731361135
88,8.177567482754764,6,-0.10520155890266356,5.165843015260466,1.0131961566943106,4.785470682817943,3.097210405591354,-0.1960900787432257,15.947960963923022,2.4362538788683294
89,7.335143493235737,6,-0.10060738239872838,3.753959594088888,1.212638378473488,4.310946792431371,2.5064240912157754,-0.08696572720893514,15.951196104274413,2.250895788661048
90,11.546090407799161,6,-0.32170253707119095,10.57760706716217,1.516316713697322,4.580991023753348,3.32032638445612,0.6141395126503661,16.1059248072792,1.026569487116563
91,11.01308338277852,6,-0.3094703050361638,12.756693038944501,1.2314861312034564,9.693922720594166,2.0325529196145706,0.4311335272561282,18.398167415532658,2.0573103968006863
92,7.955300974900169,6,-0.4274524220608008,3.0024961048984373,1.3976618211424252,4.1314752370465415,2.3686480581910363,0.18586367200575854,15.038222510241352,2.3530384584844692
93,7.811806129411539,6,-0.12587316493837275,5.5313768691154905,1.650592315775702,3.6706863987610228,3.24305150176338,0.24990366301824035,21.354682373564227,2.099399709022779
94,8.317835597301782,6,-0.16850265294156633,9.575875208906126,1.5442927069234067,3.056533233943761,1.999829833223091,0.8463674613988182,14.735054392220322,2.387034540448133
95,60.33763793594199,6,-0.26402487975022504,4.053832498434472,2.2939363445251,12.838423723459275,3.457650923435332,0.03493328149130742,16.158057005599538,2.649001353163662
96,19.936211758448394,6,-0.7172886984729812,8.921073627667568,1.061512420857802,3.0037008093683726,2.544282792673588,-0.144246131013261,20.699895305297012,1.8236415970520465
97,6.914515421180828,7,-0.12406851279845271,7.067520134590463,1.5082385920743206,5.43970195659654,3.249644426407386,0.580788021199285,18.96171374531481,2.7140237692135427
98,6.715266865141998,7,-0.3075657018139577,3.006137943436902,2.3292009717853306,5.72183496171408,1.0122540298351002,-0.10682492763319795,15.609771582021128,2.5955804550087187
99,5.561921532309131,7,-0.18115731557075043,3.9769908689593763,1.0772971516314929,4.044422583187906,3.7186326480596543,-0.14693113200683183,15.542321468143784,2.715815407417618
100,7.660982680868749,7,-0.2674841947464782,9.586076690076208,1.4754502420262585,3.4514397429813024,2.32544160069619,-0.16036401955195798,26.27413385791463,2.4453632616410816
101,7.477028538342861,7,-0.21555227066868105,5.927542138200065,1.0131075062924693,6.953121465981576,2.088289732948094,0.3213100785491806,23.1532788360588,2.308427015342199
102,7.286804215249035,7,-0.1516610358033013,9.255945042106347,1.5765865925526958,5.459813630858809,2.6517886078326036,0.4938167896461215,17.1750658150286,3.23491420496158
103,8.673254116766376,7,-0.1439022192036055,5.1211740816159255,2.132179689407492,3.8202665174736383,2.4675248321527263,0.17745986238305078,13.220936386318028,1.455672353004846
104,6.925025373434775,7,-0.31197145323822484,4.890038676111181,1.0645413185255959,5.045242484584298,3.052206150981391,-0.08601380843560695,20.324766295605187,2.730867662592651
105,10.45805280439267,7,-0.1877192563607211,7.312213527132533,1.6761789014981185,3.837280497983618,3.7727181571189212,0.2104436532067464,16.07169446847159,2.573358882553546
106,9.963346335953943,7,-0.14239106904220938,3.013316494820264,1.9677095302630183,7.2987465065637345,2.9512406323186227,0.0679720202684698,19.213083727946866,2.300288902514539
107,8.499610548488134,7,-0.29891390775341997,4.427563956163995,1.8690771312559449,7.001354585160899,2.225253709811834,0.018587962948787534,8.47700667025971,2.0944774918272575
108,7.749597013928966,7,-0.1010735731852263,3.0717214836798226,1.7926054480832363,4.522508326934305,2.6661438927733,0.17429108364653556,16.09935824438059,1.7185950393272722
109,7.019181338573961,7,-0.6523506477538326,7.603712847571764,1.1852738218970118,6.09031547291961,3.4550594644113573,0.029645934978122,19.62408497292956,1.8888871344032854
110,5.921747490099915,7,-0.22375015169499812,13.945667667736217,1.1340394954229946,4.949276701927591,3.200950387735081,0.8154372436741826,14.607470681949394,2.937044404057305
111,15.32220146526489,7,-0.21959106848334178,3.70192338239659,1.0015260689634062,3.5768957444321186,3.6224929033232813,-0.19985749241900977,18.541212298133473,2.280876508619288
112,7.655754389708731,7,-0.25383278785224883,5.6961806798678385,1.567088791185576,4.238797748974555,2.539826770865581,-0.02534904496757219,21.787920008361198,2.4954910373134505
113,11.030011947729752,8,-0.44395211096909515,6.908573143636889,1.0012473038980534,4.939859121156022,3.271307228737856,0.8198296023764006,6.553368474187801,2.780206480043412
114,8.62267358128752,8,-0.290904255052718,6.578260467111241,1.439954260975699,6.5134180743108345,2.898571710527795,0.007885798466497923,12.004061079147622,2.193001985619316
115,82.39562264253614,8,-0.4881893573541072,10.082278413097498,1.9982236464110033,11.043851978006714,3.4114575424766005,0.3178098084676669,15.313367240018914,3.3021717752061472
116,8.730649849619379,8,-0.14252123590088123,5.204347708700526,1.096732349959896,7.723823197563825,3.2644699043791974,0.1767833648286181,11.03503168884425,2.730608218074
117,8.756821898207178,8,-0.41397729839006814,9.119103850560553,1.128262223839086,4.910949534265941,3.264637299444918,0.14644408918624613,13.931368227193204,2.568562268767772
118,7.266208035746123,8,-0.17579841681002126,6.244103116928356,1.3108486937558124,3.266878990064483,3.4371296511245983,0.48004605206456796,19.187704285303596,2.302304307164529
119,39.176872368142725,8,-0.28199341418830415,15.030348217939494,1.7514745325460295,5.994822336759714,3.767013570193505,0.7190883519440769,21.021915925714225,3.9118490618444484
120,28.48838755210785,8,-0.10162074565153427,9.658534090408487,2.357514866367919,4.7325992743918555,2.496946714800088,0.05841364587104422,13.858723751168661,2.8929594622594523
121,23.25981199923839,8,-0.2618235223464294,8.524674073264965,1.0084645589010475,3.1060812919640384,3.8274018845058944,0.22214104255967965,17.506122938723,2.3591887355528693
122,38.12790432423578,8,-0.4191949463173541,6.23242641986168,1.4231627907853241,6.451963681832859,3.114649949600171,0.388183904455054,13.131157061875106,3.7522095292540802
123,7.587720833479338,8,-0.4208961161146373,3.169883272571481,1.0535938112239454,3.2346918583617024,3.548038524777965,-0.03019723461160978,20.99357210935018,2.327908534649243
124,9.889305932223774,8,-0.4975820001044312,5.129337620851042,2.22353238280319,6.745803104144244,2.1189558819043177,0.23948771202068941,13.032106666276697,1.4141152936868726
125,6.258601926209183,8,-0.33717133653440357,7.163197844126037,1.036251144228246,7.837726833899049,3.3832623073260977,0.14112029279833188,11.926213726580702,3.1582882552482756
126,6.755245855604622,8,-0.11269171540524,10.673276167894764,1.1539575228184678,3.083263530757692,2.6628908033252263,-0.005240410670316636,14.084547113377644,3.286278478085813
127,50.50025536001169,8,-0.16844805680096497,3.238104389254394,2.202251481087737,8.916054222540478,3.7727104931118047,-0.1988678612440537,16.000403028735615,2.4912390988302624
128,7.744351266355497,8,-0.2887171530960989,5.017235609832486,1.789274731366076,8.556007437261544,1.899519682172844,0.04813323030542735,13.95055301564903,3.1841913222891813
129,10.875235161905778,9,-0.2625565596527281,8.80961015033116,1.4571972090017602,3.9829051196203595,3.5881385028073396,-0.16490231062844762,13.762728566750408,3.161918283508552
130,5.555797462477164,9,-0.6141296212440577,3.6508594156149194,1.2596805297118676,3.9876467229716703,3.1594286102171685,0.31452151675934936,7.785095947648015,2.614737100339268
131,7.150579481955058,9,-0.12011763443256573,4.2710427214917255,1.0888768450531836,14.821430707779873,2.5695310632145443,0.4105123477665159,16.285368887919557,2.856559643132355
132,7.933472943069733,9,-0.16637957652581836,11.244792714214148,1.3977464503955612,6.6213265899370874,3.299704268293763,-0.15934674485638645,13.895337244663938,2.483117978019047
133,8.46640644821875,9,-0.376601724142037,7.0278514615900605,1.8080023418378697,4.986553401204921,2.0203806091981136,-0.039056270013000605,15.799584688466862,3.295004921306231
134,14.983756710126658,9,-0.17714784578485515,9.45720856903334,1.0177828344064945,7.182894508485894,3.4332063588143065,-0.09005573236024844,14.04646850341257,2.4777306092836078
135,29.72267557324197,9,-0.46521759515192035,11.051788019459728,1.0088718118871125,6.627282449888643,3.999404939748574,0.6377505522826266,11.345992389855237,2.6725741279180077
136,39.37786814616401,9,-0.11272268260940377,10.309778832453338,1.6072245797327014,3.366420274511567,3.9579828209324703,0.12003111270581959,15.926582132804985,3.979672480429571
137,7.861565757611334,9,-0.333606324837396,5.419559828028399,1.2237212174935759,7.43838432820314,2.584213594926747,0.05583172330356023,11.919868423265669,1.7930241287531243
138,12.042631892567087,9,-0.10055159293961492,7.913339698168959,1.1222170822043875,7.773135159086129,3.6516254156054644,0.36373877502328833,12.472918262901889,2.5542349865634217
139,7.399278971008322,9,-0.11989900970969054,8.16414021293581,1.4485955647612436,7.370736933613083,3.060235123690438,0.06452975606920626,20.558233024896964,3.2322792800749913
140,19.890741006011208,9,-0.35187705372404254,8.991818329686552,1.5162698828170127,7.756092942500965,3.4233387026528694,0.05454162917826355,15.752658485417912,1.541467375957216
141,7.026014379259667,9,-0.19412353907495022,11.354551414644655,1.088973609675921,4.020503632035449,3.295614177893317,0.18544052565414088,12.81858578148952,2.8803701056055595
142,41.69187800296387,9,-0.15322693149280633,6.306971197077661,1.1072394902635405,7.570676356897301,3.9984802659425536,0.4133187790056865,20.050258150645245,2.80292307321328
143,10.112050835302078,9,-0.13090996916527162,6.485338953472329,1.0415462354259353,8.77987974091539,2.46286386836372,-0.14865007092537388,8.127585406602723,3.3640693174661545
144,33.24245760916944,9,-0.3673728547090124,11.62901623521762,1.0043901068867958,5.113072432057318,3.837092038503595,0.45683093502702776,17.393893489984915,2.28396219793747
145,6.6346555166833046,10,-0.19628168180801822,4.125958902890124,1.0006635791893217,10.882203177335402,2.6005973802768265,-0.17021702726673255,9.564226925767949,2.5885498774839872
146,6.192632545341547,10,-0.10997889518461759,5.121339662799806,1.0395137776703194,12.58597447720638,2.753110950640918,0.5235145175153724,10.740253299580434,2.1431402819174834
147,9.797165388605578,10,-0.19463254852939246,12.752613207574164,1.3124596672790831,5.501722124120682,2.9235626168395843,0.5145528576777054,13.285014645012884,1.8869546351168167
148,8.080702991202799,10,-0.24251727510521792,9.199734941199058,1.7127766014178265,4.925165582590273,2.519208477236113,0.4025371421264345,16.702006968298573,3.254684412164487
149,10.683004358962014,10,-0.5363095364668125,4.627740543503508,1.1688675403992317,13.086865352246104,2.7205025367489672,0.031959992670089754,6.330605813586507,2.1572754662649136
150,8.269790274759737,10,-0.35716880329474726,9.31410226710092,1.4892280576020438,10.063318059067436,2.6609466585107198,0.29185022742679456,12.702359218926153,2.567977838758203
151,6.637010737333201,10,-0.6206722606134891,7.693128955499542,1.15825764147973,9.550975722030827,3.2170378687726986,0.2688421525329072,14.203237490247215,2.88813951622143
152,4.538554438189527,10,-0.16952252348768856,6.856298670201527,1.0568487158268898,8.039683237110264,2.768508830725776,0.3540585485080693,10.558152965405995,3.599253604789541
153,6.473842284891117,10,-0.20627424691946716,3.7562347195401933,1.242452098388088,8.973945240598708,3.7654607511832396,0.2869268174495242,15.28274348418505,2.8636124876893954
154,8.433502379107995,10,-0.10598079930449097,3.3801309519503153,1.7836185553291297,9.606949428509637,3.4966715307622875,0.1344731091916868,15.755659352763365,2.4235290398111586
155,7.936487281130126,10,-0.1001094184356427,5.290854116592083,1.1185119436833315,3.0013267591122275,3.523854756968289,0.06350745437547056,8.946454398147246,3.7410405803416324
156,39.46599344760268,10,-0.28133064073115643,5.543049939760754,1.2596559201126545,10.25338194631177,3.9348918106070254,0.7287705250131244,12.99744086758424,2.217973964247486
157,7.417822840297833,10,-0.2195046645536013,4.1426874572706565,1.245856787721327,5.770741685291026,3.062344870327154,0.14080168264397738,15.022256369392478,3.064376923676596
158,7.725532565524769,10,-0.6815666041748776,4.103376307108713,1.2132147736980126,6.849177103125516,2.87932134689958,0.17732461831024937,10.521200816212826,2.8704349698053973
159,7.330144817922681,10,-0.3370391208675549,3.1929589302975407,1.430395298997837,5.701105189319441,2.6802261770505753,-0.07239001962879676,16.301287274231967,2.4538336324588688
160,9.42135267227206,10,-0.1898608522027977,3.0423521150297628,1.8245119400051801,5.885758101530249,2.5933715141893647,0.034090430647498254,9.51427936399399,2.1834867818184107
161,6.215811688594384,11,-0.22301758061429927,5.575841674067404,1.2028546649797256,9.703491795152164,3.2148128610144124,-0.029635296612481654,16.092572226725636,3.4002665602598716
162,87.88781345450063,11,-0.3542041627828997,7.9432149041897375,1.9412485017266927,11.960587419151672,3.882755752860125,0.18150046614773735,13.072483260252213,3.14454892924065
163,12.78322345140082,11,-0.27764231308576437,7.78508889463107,1.655777952832358,14.882956473480327,2.9476358562740113,0.6326081278988791,15.358283638906975,3.3422120009213843
164,5.431280183688399,11,-0.24109414241847557,8.644325874636904,1.0182307979039567,9.799939163957845,3.5361635772973914,0.4721830202513517,14.238535483637252,3.1893396688922713
165,5.7181138859726435,11,-0.43755198212595625,9.47501031954862,1.0288434568084726,14.772194006610466,2.6090351824514557,0.2036437489600774,12.246841898424977,3.046615822013131
166,9.293233501560824,11,-0.31473201846403875,3.1514223082524353,1.5878456549281608,7.929023989804092,2.7536492660167857,0.537465980341284,8.391409403004369,2.97297379297026
167,6.701613478008206,11,-0.2850379540646378,7.714628510733732,1.3728792251402344,16.874495461449676,2.921263427232624,0.8379589653613269,14.980317870545075,2.6884870432025094
168,4.925038858888591,11,-0.5261806773556864,5.079607549636597,1.0150857425639106,15.07863075869276,3.266972906197008,-0.13235776917830955,5.521330998853321,2.637317375836986
169,8.144570387430036,11,-0.1282158714476205,4.901036323325251,1.3053499482789441,5.427940342617468,3.1773675347043664,0.3735705577376326,10.658524067702078,2.893426680454844
