LAMMPS data file via write_data, version 17 Apr 2024, timestep = 194, units = real

4000 atoms
1 atom types

-0.35615390625000254 37.35615390624952 xlo xhi
-0.35615390625000254 37.35615390624952 ylo yhi
-0.35615390625000254 37.35615390624952 zlo zhi

Masses

1 39.94

Atoms # charge

1 1 0 -0.35615390625000254 -0.35615390625000254 -0.35615390625000254 0 0 0
2 1 0 1.5294614843749759 1.5294614843749759 -0.35615390625000254 0 0 0
3 1 0 1.5294614843749759 -0.35615390625000254 1.5294614843749759 0 0 0
4 1 0 -0.35615390625000254 1.5294614843749759 1.5294614843749759 0 0 0
5 1 0 3.415076874999953 -0.35615390625000254 -0.35615390625000254 0 0 0
8 1 0 3.415076874999953 1.5294614843749759 1.5294614843749759 0 0 0
41 1 0 -0.35615390625000254 3.415076874999953 -0.35615390625000254 0 0 0
43 1 0 1.5294614843749759 3.415076874999953 1.5294614843749759 0 0 0
45 1 0 3.415076874999953 3.415076874999953 -0.35615390625000254 0 0 0
401 1 0 -0.35615390625000254 -0.35615390625000254 3.415076874999953 0 0 0
402 1 0 1.5294614843749759 1.5294614843749759 3.415076874999953 0 0 0
405 1 0 3.415076874999953 -0.35615390625000254 3.415076874999953 0 0 0
441 1 0 -0.35615390625000254 3.415076874999953 3.415076874999953 0 0 0
445 1 0 3.415076874999953 3.415076874999953 3.415076874999953 0 0 0
6 1 0 5.3006922656249476 1.5294614843749759 -0.35615390625000254 0 0 0
7 1 0 5.3006922656249476 -0.35615390625000254 1.5294614843749759 0 0 0
9 1 0 7.186307656249898 -0.35615390625000254 -0.35615390625000254 0 0 0
12 1 0 7.186307656249898 1.5294614843749759 1.5294614843749759 0 0 0
47 1 0 5.3006922656249476 3.415076874999953 1.5294614843749759 0 0 0
49 1 0 7.186307656249898 3.415076874999953 -0.35615390625000254 0 0 0
406 1 0 5.3006922656249476 1.5294614843749759 3.415076874999953 0 0 0
409 1 0 7.186307656249898 -0.35615390625000254 3.415076874999953 0 0 0
449 1 0 7.186307656249898 3.415076874999953 3.415076874999953 0 0 0
10 1 0 9.071923046874874 1.5294614843749759 -0.35615390625000254 0 0 0
11 1 0 9.071923046874874 -0.35615390625000254 1.5294614843749759 0 0 0
13 1 0 10.95753843749988 -0.35615390625000254 -0.35615390625000254 0 0 0
14 1 0 12.84315382812483 1.5294614843749759 -0.35615390625000254 0 0 0
15 1 0 12.84315382812483 -0.35615390625000254 1.5294614843749759 0 0 0
16 1 0 10.95753843749988 1.5294614843749759 1.5294614843749759 0 0 0
51 1 0 9.071923046874874 3.415076874999953 1.5294614843749759 0 0 0
53 1 0 10.95753843749988 3.415076874999953 -0.35615390625000254 0 0 0
55 1 0 12.84315382812483 3.415076874999953 1.5294614843749759 0 0 0
410 1 0 9.071923046874874 1.5294614843749759 3.415076874999953 0 0 0
413 1 0 10.95753843749988 -0.35615390625000254 3.415076874999953 0 0 0
414 1 0 12.84315382812483 1.5294614843749759 3.415076874999953 0 0 0
453 1 0 10.95753843749988 3.415076874999953 3.415076874999953 0 0 0
17 1 0 14.7287692187498 -0.35615390625000254 -0.35615390625000254 0 0 0
18 1 0 16.61438460937474 1.5294614843749759 -0.35615390625000254 0 0 0
19 1 0 16.61438460937474 -0.35615390625000254 1.5294614843749759 0 0 0
20 1 0 14.7287692187498 1.5294614843749759 1.5294614843749759 0 0 0
57 1 0 14.7287692187498 3.415076874999953 -0.35615390625000254 0 0 0
59 1 0 16.61438460937474 3.415076874999953 1.5294614843749759 0 0 0
417 1 0 14.7287692187498 -0.35615390625000254 3.415076874999953 0 0 0
418 1 0 16.61438460937474 1.5294614843749759 3.415076874999953 0 0 0
457 1 0 14.7287692187498 3.415076874999953 3.415076874999953 0 0 0
21 1 0 18.49999999999974 -0.35615390625000254 -0.35615390625000254 0 0 0
22 1 0 20.385615390624757 1.5294614843749759 -0.35615390625000254 0 0 0
23 1 0 20.385615390624757 -0.35615390625000254 1.5294614843749759 0 0 0
24 1 0 18.49999999999974 1.5294614843749759 1.5294614843749759 0 0 0
25 1 0 22.27123078124977 -0.35615390625000254 -0.35615390625000254 0 0 0
28 1 0 22.27123078124977 1.5294614843749759 1.5294614843749759 0 0 0
61 1 0 18.49999999999974 3.415076874999953 -0.35615390625000254 0 0 0
63 1 0 20.385615390624757 3.415076874999953 1.5294614843749759 0 0 0
65 1 0 22.27123078124977 3.415076874999953 -0.35615390625000254 0 0 0
421 1 0 18.49999999999974 -0.35615390625000254 3.415076874999953 0 0 0
422 1 0 20.385615390624757 1.5294614843749759 3.415076874999953 0 0 0
425 1 0 22.27123078124977 -0.35615390625000254 3.415076874999953 0 0 0
461 1 0 18.49999999999974 3.415076874999953 3.415076874999953 0 0 0
465 1 0 22.27123078124977 3.415076874999953 3.415076874999953 0 0 0
26 1 0 24.15684617187469 1.5294614843749759 -0.35615390625000254 0 0 0
27 1 0 24.15684617187469 -0.35615390625000254 1.5294614843749759 0 0 0
29 1 0 26.04246156249966 -0.35615390625000254 -0.35615390625000254 0 0 0
32 1 0 26.04246156249966 1.5294614843749759 1.5294614843749759 0 0 0
67 1 0 24.15684617187469 3.415076874999953 1.5294614843749759 0 0 0
69 1 0 26.04246156249966 3.415076874999953 -0.35615390625000254 0 0 0
426 1 0 24.15684617187469 1.5294614843749759 3.415076874999953 0 0 0
429 1 0 26.04246156249966 -0.35615390625000254 3.415076874999953 0 0 0
469 1 0 26.04246156249966 3.415076874999953 3.415076874999953 0 0 0
30 1 0 27.928076953124652 1.5294614843749759 -0.35615390625000254 0 0 0
31 1 0 27.928076953124652 -0.35615390625000254 1.5294614843749759 0 0 0
33 1 0 29.8136923437496 -0.35615390625000254 -0.35615390625000254 0 0 0
34 1 0 31.69930773437459 1.5294614843749759 -0.35615390625000254 0 0 0
35 1 0 31.69930773437459 -0.35615390625000254 1.5294614843749759 0 0 0
36 1 0 29.8136923437496 1.5294614843749759 1.5294614843749759 0 0 0
71 1 0 27.928076953124652 3.415076874999953 1.5294614843749759 0 0 0
73 1 0 29.8136923437496 3.415076874999953 -0.35615390625000254 0 0 0
75 1 0 31.69930773437459 3.415076874999953 1.5294614843749759 0 0 0
430 1 0 27.928076953124652 1.5294614843749759 3.415076874999953 0 0 0
433 1 0 29.8136923437496 -0.35615390625000254 3.415076874999953 0 0 0
434 1 0 31.69930773437459 1.5294614843749759 3.415076874999953 0 0 0
473 1 0 29.8136923437496 3.415076874999953 3.415076874999953 0 0 0
37 1 0 33.584923124999484 -0.35615390625000254 -0.35615390625000254 0 0 0
38 1 0 35.47053851562444 1.5294614843749759 -0.35615390625000254 0 0 0
39 1 0 35.47053851562444 -0.35615390625000254 1.5294614843749759 0 0 0
40 1 0 33.584923124999484 1.5294614843749759 1.5294614843749759 0 0 0
77 1 0 33.584923124999484 3.415076874999953 -0.35615390625000254 0 0 0
79 1 0 35.47053851562444 3.415076874999953 1.5294614843749759 0 0 0
437 1 0 33.584923124999484 -0.35615390625000254 3.415076874999953 0 0 0
438 1 0 35.47053851562444 1.5294614843749759 3.415076874999953 0 0 0
477 1 0 33.584923124999484 3.415076874999953 3.415076874999953 0 0 0
42 1 0 1.5294614843749759 5.3006922656249476 -0.35615390625000254 0 0 0
44 1 0 -0.35615390625000254 5.3006922656249476 1.5294614843749759 0 0 0
48 1 0 3.415076874999953 5.3006922656249476 1.5294614843749759 0 0 0
81 1 0 -0.35615390625000254 7.186307656249898 -0.35615390625000254 0 0 0
83 1 0 1.5294614843749759 7.186307656249898 1.5294614843749759 0 0 0
85 1 0 3.415076874999953 7.186307656249898 -0.35615390625000254 0 0 0
442 1 0 1.5294614843749759 5.3006922656249476 3.415076874999953 0 0 0
481 1 0 -0.35615390625000254 7.186307656249898 3.415076874999953 0 0 0
485 1 0 3.415076874999953 7.186307656249898 3.415076874999953 0 0 0
46 1 0 5.3006922656249476 5.3006922656249476 -0.35615390625000254 0 0 0
52 1 0 7.186307656249898 5.3006922656249476 1.5294614843749759 0 0 0
87 1 0 5.3006922656249476 7.186307656249898 1.5294614843749759 0 0 0
89 1 0 7.186307656249898 7.186307656249898 -0.35615390625000254 0 0 0
446 1 0 5.3006922656249476 5.3006922656249476 3.415076874999953 0 0 0
489 1 0 7.186307656249898 7.186307656249898 3.415076874999953 0 0 0
50 1 0 9.071923046874874 5.3006922656249476 -0.35615390625000254 0 0 0
54 1 0 12.84315382812483 5.3006922656249476 -0.35615390625000254 0 0 0
56 1 0 10.95753843749988 5.3006922656249476 1.5294614843749759 0 0 0
91 1 0 9.071923046874874 7.186307656249898 1.5294614843749759 0 0 0
93 1 0 10.95753843749988 7.186307656249898 -0.35615390625000254 0 0 0
95 1 0 12.84315382812483 7.186307656249898 1.5294614843749759 0 0 0
450 1 0 9.071923046874874 5.3006922656249476 3.415076874999953 0 0 0
454 1 0 12.84315382812483 5.3006922656249476 3.415076874999953 0 0 0
493 1 0 10.95753843749988 7.186307656249898 3.415076874999953 0 0 0
58 1 0 16.61438460937474 5.3006922656249476 -0.35615390625000254 0 0 0
60 1 0 14.7287692187498 5.3006922656249476 1.5294614843749759 0 0 0
97 1 0 14.7287692187498 7.186307656249898 -0.35615390625000254 0 0 0
99 1 0 16.61438460937474 7.186307656249898 1.5294614843749759 0 0 0
