#   Time, ps   E_tot           T, K       Box-X
  578.700000  -324.318481  116.212883    5.425241
  578.800000  -308.446411  117.434853    5.425242
  578.900000  -316.100830  116.378784    5.425248
  579.000000  -294.868652  118.200172    5.425256
  579.100000  -291.644287  118.271233    5.425263
  579.200000  -284.807617  118.168854    5.425270
  579.300000  -298.372803  118.298744    5.425269
  579.400000  -253.927734  121.566620    5.425262
  579.500000  -255.734863  121.345993    5.425254
  579.600000  -249.007202  121.885513    5.425243
  579.700000  -250.853516  121.169151    5.425232
  579.800000  -239.670410  121.307358    5.425228
  579.900000  -233.892700  120.569290    5.425231
  580.000000  -258.946777  118.566483    5.425238
  580.100000  -256.340576  119.987129    5.425237
  580.200000  -254.981689  118.641853    5.425232
  580.300000  -247.658813  118.329018    5.425233
  580.400000  -241.994263  119.273338    5.425232
  580.500000  -253.286865  120.579468    5.425221
  580.600000  -243.029785  120.671539    5.425206
  580.700000  -220.697266  122.682434    5.425197
  580.800000  -251.786621  118.636520    5.425200
  580.900000  -277.259521  119.292625    5.425208
  581.000000  -291.725952  118.357796    5.425207
  581.100000  -283.111450  118.180725    5.425210
  581.200000  -282.005127  118.572052    5.425217
  581.300000  -268.144043  120.912781    5.425213
  581.400000  -286.171631  118.289665    5.425209
  581.500000  -260.631226  119.448227    5.425207
  581.600000  -248.965332  119.516556    5.425208
  581.700000  -218.849976  122.720749    5.425210
  581.800000  -219.028198  122.365471    5.425209
  581.900000  -202.786865  125.057701    5.425206
  582.000000  -226.643921  122.360176    5.425200
  582.100000  -249.286499  120.094696    5.425198
  582.200000  -268.709717  118.039177    5.425199
  582.300000  -223.980469  123.688095    5.425199
  582.400000  -201.168701  123.937500    5.425197
  582.500000  -186.462402  123.597427    5.425211
  582.600000  -205.052124  123.273735    5.425222
  582.700000  -254.932007  120.249939    5.425223
  582.800000  -280.763672  120.040062    5.425212
  582.900000  -274.319946  119.140617    5.425197
  583.000000  -262.540649  121.495346    5.425183
  583.100000  -276.881104  120.119110    5.425169
  583.200000  -237.540771  121.783447    5.425162
  583.300000  -259.600464  118.944817    5.425170
  583.400000  -225.016602  123.626282    5.425178
  583.500000  -219.770508  124.969284    5.425179
  583.600000  -220.049927  123.896805    5.425179
  583.700000  -282.881470  118.240494    5.425189
  583.800000  -263.100220  121.373474    5.425192
  583.900000  -239.490967  122.090660    5.425189
  584.000000  -234.318604  121.582298    5.425190
  584.100000  -209.196533  125.176628    5.425188
  584.200000  -221.456177  124.708351    5.425181
  584.300000  -246.629639  120.968742    5.425178
  584.400000  -240.565674  120.696594    5.425186
  584.500000  -230.802734  122.035751    5.425203
  584.600000  -219.302612  122.629272    5.425217
  584.700000  -253.470459  120.513908    5.425228
  584.800000  -287.703491  118.384193    5.425233
  584.900000  -260.135742  121.637192    5.425231
  585.000000  -290.971558  116.866440    5.425231
  585.100000  -302.941040  117.142723    5.425232
  585.200000  -296.056885  119.018509    5.425223
  585.300000  -323.417725  115.319260    5.425214
  585.400000  -318.029663  115.502785    5.425210
  585.500000  -303.344604  115.735962    5.425210
  585.600000  -302.523438  117.041763    5.425210
  585.700000  -273.613525  118.344566    5.425208
  585.800000  -236.174805  121.605385    5.425210
  585.900000  -265.280762  119.777573    5.425207
  586.000000  -220.252075  120.784538    5.425205
  586.100000  -181.588013  123.658714    5.425211
  586.200000  -169.522217  125.451912    5.425212
  586.300000  -227.348633  120.787201    5.425205
  586.400000  -222.054443  120.739784    5.425196
  586.500000  -217.907715  120.937538    5.425189
  586.600000  -225.688232  120.373856    5.425181
  586.700000  -234.250854  119.049675    5.425179
  586.800000  -196.578369  120.818245    5.425180
  586.900000  -135.997070  127.481453    5.425185
  587.000000  -213.696411  119.944244    5.425189
  587.100000  -184.503540  123.163300    5.425192
  587.200000  -199.246460  121.690063    5.425194
  587.300000  -185.020264  123.138184    5.425197
  587.400000  -185.978760  123.726089    5.425197
  587.500000  -200.234375  122.599716    5.425189
  587.600000  -176.940430  122.400536    5.425183
  587.700000  -184.721069  121.481422    5.425182
  587.800000  -182.290161  123.227989    5.425175
  587.900000  -173.219727  122.062950    5.425166
  588.000000  -149.921021  124.757629    5.425163
  588.100000  -182.602905  123.140076    5.425154
  588.200000  -195.966919  120.711281    5.425145
  588.300000  -204.730469  120.483810    5.425139
  588.400000  -218.949219  119.693535    5.425131
  588.500000  -209.286865  119.626358    5.425122
  588.600000  -245.158936  117.118401    5.425117
  588.700000  -223.017578  119.590332    5.425107
  588.800000  -198.387207  122.442764    5.425094
  588.900000  -195.469849  120.925049    5.425088
  589.000000  -227.145020  118.747421    5.425087
  589.100000  -249.614624  119.318558    5.425080
  589.200000  -212.957031  123.508820    5.425064
  589.300000  -254.492676  118.617371    5.425050
  589.400000  -263.219482  119.347649    5.425042
  589.500000  -266.431763  117.657310    5.425035
  589.600000  -229.065063  120.438293    5.425040
  589.700000  -217.136108  121.073425    5.425053
  589.800000  -251.648560  119.104393    5.425063
  589.900000  -252.055664  120.170036    5.425064
  590.000000  -286.952393  117.749092    5.425055
  590.100000  -291.511230  117.370827    5.425039
  590.200000  -287.567017  117.891273    5.425018
  590.300000  -295.470215  114.510696    5.425005
  590.400000  -297.018433  115.107567    5.425003
  590.500000  -293.917480  117.116249    5.424991
  590.600000  -286.724976  118.620186    5.424975
  590.700000  -305.432007  115.274445    5.424964
  590.800000  -287.331787  116.505669    5.424965
  590.900000  -307.859375  115.577362    5.424966
  591.000000  -286.145142  117.581001    5.424963
  591.100000  -261.933228  119.925568    5.424957
  591.200000  -291.986816  116.850807    5.424953
  591.300000  -323.692383  113.854774    5.424951
  591.400000  -317.182495  115.066132    5.424947
  591.500000  -281.879150  117.908943    5.424936
  591.600000  -307.792114  115.560898    5.424929
  591.700000  -302.406616  115.859909    5.424918
  591.800000  -323.144775  113.813187    5.424911
  591.900000  -272.586548  118.767090    5.424904
  592.000000  -269.126465  119.068405    5.424898
  592.100000  -234.394653  120.320595    5.424899
  592.200000  -245.789551  120.859413    5.424901
  592.300000  -277.838623  119.029030    5.424900
  592.400000  -265.957642  119.604462    5.424898
  592.500000  -256.355469  119.980492    5.424900
  592.600000  -236.483887  120.762321    5.424910
  592.700000  -293.688965  116.644501    5.424918
  592.800000  -308.332275  118.063286    5.424910
  592.900000  -307.185791  118.482323    5.424883
  593.000000  -271.047119  119.566620    5.424857
  593.100000  -222.846802  122.216568    5.424841
  593.200000  -232.056885  121.382912    5.424837
  593.300000  -215.386108  122.075836    5.424837
  593.400000  -210.967651  122.460930    5.424846
  593.500000  -232.189819  122.388062    5.424851
  593.600000  -235.754883  119.299736    5.424856
  593.700000  -274.950317  118.177071    5.424866
  593.800000  -264.659302  119.696762    5.424863
  593.900000  -274.250977  117.343491    5.424862
  594.000000  -237.429565  120.240845    5.424866
  594.100000  -204.671265  125.086990    5.424861
  594.200000  -189.912964  124.614799    5.424853
  594.300000  -204.378052  124.331146    5.424851
  594.400000  -212.723877  125.261177    5.424841
  594.500000  -201.606445  123.506920    5.424834
  594.600000  -200.880859  123.508865    5.424838
  594.700000  -200.899048  124.464958    5.424839
  594.800000  -213.082031  122.316292    5.424836
  594.900000  -218.749878  120.788010    5.424838
  595.000000  -205.483154  121.756401    5.424840
  595.100000  -167.189819  125.133209    5.424844
  595.200000  -175.966187  123.744148    5.424848
  595.300000  -137.034790  125.986115    5.424856
  595.400000  -174.113037  123.454620    5.424864
  595.500000  -193.199463  122.279694    5.424867
  595.600000  -178.957275  124.418770    5.424867
  595.700000  -181.811401  122.409012    5.424868
  595.800000  -151.682861  125.406967    5.424877
  595.900000  -154.232910  126.290199    5.424882
  596.000000  -171.204346  123.740868    5.424882
  596.100000  -180.598755  122.599663    5.424885
  596.200000  -179.086426  122.195122    5.424887
  596.300000  -165.552002  124.899368    5.424887
  596.400000  -201.061523  122.410057    5.424879
  596.500000  -184.249634  122.224464    5.424873
  596.600000  -188.257812  123.745956    5.424868
  596.700000  -214.781250  122.239159    5.424857
  596.800000  -209.402710  120.471107    5.424854
  596.900000  -239.831909  118.529884    5.424860
  597.000000  -217.913696  122.771362    5.424856
  597.100000  -218.114380  121.587700    5.424848
  597.200000  -196.842407  122.415710    5.424849
  597.300000  -209.721436  123.354248    5.424846
  597.400000  -189.502686  123.191803    5.424843
  597.500000  -187.573364  123.591019    5.424846
  597.600000  -226.752319  120.155876    5.424850
  597.700000  -223.353027  121.790413    5.424853
  597.800000  -198.182373  122.575661    5.424852
  597.900000  -155.464600  127.053543    5.424858
  598.000000  -147.310547  128.554321    5.424853
  598.100000  -176.210327  123.985786    5.424852
  598.200000  -189.124146  125.542740    5.424855
  598.300000  -195.140503  124.397842    5.424851
  598.400000  -216.661255  121.638626    5.424858
  598.500000  -215.161377  123.224457    5.424864
  598.600000  -223.648804  122.858574    5.424866
  598.700000  -221.695557  123.095886    5.424869
  598.800000  -225.018799  123.388252    5.424871
  598.900000  -242.655518  121.257645    5.424878
  599.000000  -206.254761  124.322929    5.424885
  599.100000  -200.032227  125.259590    5.424892
  599.200000  -228.822510  123.447670    5.424895
  599.300000  -262.942139  121.754578    5.424893
  599.400000  -270.190674  120.280830    5.424893
  599.500000  -230.725098  125.399200    5.424894
  599.600000  -242.611572  122.067078    5.424901
  599.700000  -211.302856  125.178337    5.424915
  599.800000  -223.430420  125.302696    5.424921
  599.900000  -256.248047  123.799995    5.424914
  600.000000  -275.159790  121.148148    5.424901
  600.100000  -250.195679  122.981628    5.424891
  600.200000  -254.962891  121.797829    5.424888
  600.300000  -250.794434  122.228271    5.424887
  600.400000  -262.028687  120.119873    5.424894
  600.500000  -269.180176  120.979553    5.424900
  600.600000  -262.507812  122.401016    5.424901
  600.700000  -295.105103  119.930824    5.424898
  600.800000  -326.753052  117.270096    5.424894
  600.900000  -317.883301  116.917961    5.424889
  601.000000  -344.699097  115.779030    5.424885
  601.100000  -331.075073  117.777649    5.424869
  601.200000  -329.819214  116.238342    5.424858
  601.300000  -322.867798  116.870316    5.424851
  601.400000  -341.681274  113.632233    5.424850
  601.500000  -323.269775  114.469742    5.424856
  601.600000  -325.189087  115.329811    5.424860
  601.700000  -309.877563  116.063400    5.424858
  601.800000  -267.806274  119.461594    5.424857
  601.900000  -247.504639  120.488708    5.424855
  602.000000  -236.514404  123.235817    5.424851
  602.100000  -238.100464  122.233223    5.424843
  602.200000  -235.105225  121.985100    5.424845
  602.300000  -241.043457  119.431831    5.424857
  602.400000  -262.017822  118.645493    5.424874
  602.500000  -224.479248  121.538406    5.424883
  602.600000  -193.067749  123.471512    5.424893
  602.700000  -179.703003  123.580605    5.424903
  602.800000  -214.121460  123.770523    5.424905
  602.900000  -262.010620  119.333153    5.424893
  603.000000  -274.774414  117.467407    5.424885
  603.100000  -293.379761  115.673676    5.424878
  603.200000  -310.647583  114.280746    5.424870
  603.300000  -314.802368  114.026299    5.424865
  603.400000  -292.361084  116.119789    5.424858
  603.500000  -292.922974  116.972183    5.424849
  603.600000  -297.374146  116.652046    5.424833
  603.700000  -291.112793  117.013657    5.424820
  603.800000  -301.978027  115.953148    5.424809
  603.900000  -331.669067  113.250519    5.424801
  604.000000  -291.956299  116.600937    5.424797
  604.100000  -303.810547  116.538818    5.424790
  604.200000  -302.211914  117.926247    5.424777
  604.300000  -290.753784  117.400856    5.424762
  604.400000  -299.543457  116.226646    5.424755
  604.500000  -273.430298  116.649025    5.424754
  604.600000  -256.428711  119.219063    5.424759
  604.700000  -250.858643  119.958336    5.424753
  604.800000  -234.504395  120.453743    5.424749
  604.900000  -222.934937  121.801926    5.424742
  605.000000  -250.241211  119.638184    5.424735
  605.100000  -206.062988  122.609627    5.424732
  605.200000  -243.182739  119.918388    5.424735
  605.300000  -229.063721  122.400536    5.424732
  605.400000  -212.076050  121.165154    5.424735
  605.500000  -219.926025  120.474075    5.424747
  605.600000  -245.900635  118.682785    5.424755
  605.700000  -256.158936  118.758614    5.424753
  605.800000  -258.984131  118.002930    5.424744
  605.900000  -275.460449  116.790146    5.424741
  606.000000  -243.944214  118.226578    5.424737
  606.100000  -238.309692  118.796043    5.424742
  606.200000  -238.731567  120.470863    5.424738
  606.300000  -214.373779  121.562889    5.424731
  606.400000  -256.621094  118.533676    5.424726
  606.500000  -258.586914  118.696693    5.424718
  606.600000  -259.568481  117.582367    5.424711
  606.700000  -262.147583  116.834396    5.424709
  606.800000  -199.753296  121.445908    5.424711
  606.900000  -195.491699  124.049782    5.424708
  607.000000  -168.798828  125.259422    5.424698
  607.100000  -173.677734  123.521828    5.424691
  607.200000  -176.796265  123.005951    5.424687
  607.300000  -166.217041  123.399063    5.424681
  607.400000  -222.694336  119.587502    5.424670
  607.500000  -226.268311  120.572113    5.424653
  607.600000  -217.668945  121.595306    5.424631
  607.700000  -229.575073  120.378166    5.424619
  607.800000  -262.235962  116.793755    5.424617
  607.900000  -262.444092  118.037544    5.424622
  608.000000  -259.517334  120.210266    5.424621
  608.100000  -248.930420  121.289520    5.424617
  608.200000  -255.352783  119.353195    5.424621
  608.300000  -216.235718  123.190903    5.424629
  608.400000  -267.922485  119.976532    5.424640
  608.500000  -336.605469  116.921783    5.424644
  608.600000  -324.374878  117.164833    5.424643
  608.700000  -372.718994  113.899178    5.424648
  608.800000  -375.687622  114.677879    5.424645
  608.900000  -366.227661  115.880577    5.424638
  609.000000  -372.204834  114.895607    5.424626
  609.100000  -411.451660  112.703140    5.424608
  609.200000  -415.744141  112.167618    5.424585
  609.300000  -399.633057  111.576111    5.424566
  609.400000  -394.004395  111.895676    5.424556
  609.500000  -390.920898  112.043678    5.424546
  609.600000  -345.859985  119.016151    5.424530
  609.700000  -345.171631  117.187508    5.424503
  609.800000  -325.974365  115.849342    5.424495
  609.900000  -345.803345  113.415321    5.424500
  610.000000  -356.213379  113.488533    5.424501
  610.100000  -358.940796  114.047142    5.424494
  610.200000  -316.061279  117.421692    5.424482
  610.300000  -298.012817  119.016518    5.424471
  610.400000  -277.333740  121.210556    5.424459
  610.500000  -268.996094  121.201225    5.424456
  610.600000  -261.087769  120.153954    5.424466
  610.700000  -248.764038  122.859512    5.424482
  610.800000  -232.329834  124.843361    5.424486
  610.900000  -208.760376  126.210526    5.424486
  611.000000  -237.883179  123.660492    5.424481
  611.100000  -244.556152  120.596390    5.424480
  611.200000  -285.608887  117.221588    5.424480
  611.300000  -257.884033  119.411858    5.424469
  611.400000  -252.213135  120.248886    5.424452
  611.500000  -230.228760  120.963356    5.424430
  611.600000  -235.827026  119.741844    5.424414
  611.700000  -229.522583  121.511826    5.424402
  611.800000  -253.648315  119.581467    5.424387
  611.900000  -243.210205  119.823769    5.424384
  612.000000  -251.925171  119.882599    5.424384
  612.100000  -220.933105  121.162453    5.424389
  612.200000  -222.644775  121.658150    5.424397
  612.300000  -244.878662  118.832352    5.424412
  612.400000  -296.098022  117.167740    5.424417
  612.500000  -308.554321  115.935387    5.424409
  612.600000  -283.014526  118.130798    5.424401
  612.700000  -320.628174  113.263329    5.424394
  612.800000  -326.367188  113.662186    5.424393
  612.900000  -338.326538  114.933037    5.424382
  613.000000  -311.179443  116.337334    5.424364
  613.100000  -316.039917  113.775795    5.424356
  613.200000  -304.584106  115.558586    5.424353
  613.300000  -277.659180  116.850044    5.424351
  613.400000  -290.869507  116.447197    5.424350
  613.500000  -296.091553  116.967293    5.424344
  613.600000  -293.852539  115.596169    5.424339
  613.700000  -297.497070  114.635574    5.424345
  613.800000  -271.523315  118.374092    5.424347
  613.900000  -272.474243  117.619019    5.424341
  614.000000  -291.969727  115.117889    5.424334
  614.100000  -294.502319  113.976807    5.424327
  614.200000  -292.112549  114.054756    5.424325
  614.300000  -275.905640  118.179375    5.424314
  614.400000  -254.348633  118.905930    5.424299
  614.500000  -254.828369  119.375900    5.424287
  614.600000  -255.486572  119.736000    5.424275
  614.700000  -264.791138  119.095856    5.424263
  614.800000  -207.604248  124.391472    5.424253
  614.900000  -190.236328  123.747528    5.424253
  615.000000  -191.387817  124.163551    5.424265
  615.100000  -222.739502  124.813644    5.424265
  615.200000  -200.402710  125.325951    5.424264
  615.300000  -228.686646  120.864853    5.424273
  615.400000  -238.354126  120.358192    5.424285
  615.500000  -246.465820  120.709229    5.424295
  615.600000  -224.180664  124.656075    5.424294
  615.700000  -236.818359  122.224747    5.424289
  615.800000  -235.926270  121.370026    5.424293
  615.900000  -287.393555  117.067825    5.424303
  616.000000  -277.805664  119.985901    5.424307
  616.100000  -279.006470  117.306900    5.424312
  616.200000  -237.818726  123.297409    5.424320
  616.300000  -180.118164  126.835823    5.424315
  616.400000  -196.188721  123.920517    5.424317
  616.500000  -237.910400  121.037315    5.424318
  616.600000  -227.672485  121.968834    5.424313
  616.700000  -256.859985  120.550591    5.424304
  616.800000  -242.164062  121.192787    5.424289
  616.900000  -253.015381  119.270920    5.424283
  617.000000  -224.796509  121.373314    5.424281
  617.100000  -232.885498  119.599342    5.424289
  617.200000  -224.537354  122.957802    5.424296
  617.300000  -205.561035  125.820236    5.424292
  617.400000  -224.419434  122.739319    5.424291
  617.500000  -240.549927  123.161575    5.424292
  617.600000  -238.280640  122.263260    5.424291
  617.700000  -271.203125  117.336151    5.424304
  617.800000  -235.454590  119.756516    5.424321
  617.900000  -253.754639  120.998940    5.424332
  618.000000  -240.375000  123.513016    5.424318
  618.100000  -278.095947  119.194061    5.424300
  618.200000  -307.079834  116.575127    5.424284
  618.300000  -317.097778  115.291664    5.424273
  618.400000  -344.197510  112.954247    5.424262
  618.500000  -299.440186  117.244888    5.424252
  618.600000  -299.386719  117.043991    5.424244
  618.700000  -332.872314  113.766884    5.424238
  618.800000  -330.098999  115.506920    5.424229
  618.900000  -297.285645  119.482147    5.424218
  619.000000  -297.864868  117.805023    5.424207
  619.100000  -322.309814  115.641922    5.424206
  619.200000  -330.222656  114.182701    5.424211
  619.300000  -306.017700  117.976776    5.424217
  619.400000  -291.375854  120.000420    5.424218
  619.500000  -311.181152  117.960838    5.424217
  619.600000  -304.835571  117.181664    5.424218
  619.700000  -269.881592  120.274330    5.424223
  619.800000  -293.460938  119.333771    5.424220
  619.900000  -312.171021  114.060371    5.424219
  620.000000  -306.437988  117.480293    5.424220
  620.100000  -300.235107  117.803024    5.424209
  620.200000  -274.245728  117.833908    5.424202
  620.300000  -257.128662  116.789658    5.424211
  620.400000  -270.201904  117.420929    5.424220
  620.500000  -293.962280  116.965370    5.424216
  620.600000  -282.229370  118.213371    5.424205
  620.700000  -237.831177  122.897301    5.424193
  620.800000  -259.146851  119.722786    5.424181
  620.900000  -242.102295  120.751427    5.424178
  621.000000  -192.626343  122.975098    5.424188
  621.100000  -184.736816  124.790169    5.424202
  621.200000  -201.798828  124.581261    5.424208
  621.300000  -229.962158  122.129585    5.424207
  621.400000  -285.700073  118.495270    5.424200
  621.500000  -254.373291  120.982254    5.424192
  621.600000  -274.818848  119.292915    5.424185
  621.700000  -316.463745  116.410545    5.424183
  621.800000  -277.819824  118.787056    5.424182
  621.900000  -269.219360  119.848274    5.424190
  622.000000  -302.175537  117.132545    5.424193
  622.100000  -328.901855  114.177635    5.424195
  622.200000  -321.831787  115.341995    5.424195
  622.300000  -345.879883  114.294708    5.424187
  622.400000  -332.250610  114.689293    5.424172
  622.500000  -340.544434  113.851593    5.424159
  622.600000  -290.320801  118.166466    5.424145
  622.700000  -294.312500  118.461052    5.424133
  622.800000  -286.351807  118.876419    5.424123
  622.900000  -288.831909  117.174217    5.424119
  623.000000  -251.173828  120.057419    5.424124
  623.100000  -255.475342  119.226974    5.424133
  623.200000  -222.493896  123.727600    5.424136
  623.300000  -240.994995  121.018089    5.424131
  623.400000  -238.875488  120.709442    5.424129
  623.500000  -240.717163  120.895752    5.424129
  623.600000  -205.902588  124.705254    5.424122
  623.700000  -205.260864  122.445045    5.424119
  623.800000  -242.049072  120.304688    5.424116
  623.900000  -232.402588  119.757652    5.424112
  624.000000  -230.457031  117.683586    5.424112
  624.100000  -235.450562  119.132301    5.424111
  624.200000  -228.531860  119.526878    5.424097
  624.300000  -271.921631  115.995560    5.424083
  624.400000  -243.665771  116.879128    5.424072
  624.500000  -215.291016  120.688759    5.424064
  624.600000  -205.356323  121.111244    5.424057
  624.700000  -205.687012  121.301048    5.424050
  624.800000  -216.175537  120.594978    5.424048
  624.900000  -206.886353  121.586746    5.424047
  625.000000  -204.939331  122.145668    5.424046
  625.100000  -229.223145  120.676376    5.424043
  625.200000  -232.142578  120.318733    5.424041
  625.300000  -218.060425  121.097427    5.424040
  625.400000  -218.661743  122.628754    5.424041
  625.500000  -197.413940  124.165382    5.424038
  625.600000  -214.979858  121.655205    5.424040
  625.700000  -215.922119  121.633728    5.424041
  625.800000  -212.362549  121.130226    5.424041
  625.900000  -210.544678  122.749214    5.424041
  626.000000  -212.798706  122.798462    5.424034
  626.100000  -233.932251  121.192383    5.424026
  626.200000  -234.253418  120.450043    5.424023
  626.300000  -238.821533  120.884506    5.424022
  626.400000  -221.420410  121.779381    5.424026
  626.500000  -208.442261  121.828484    5.424028
  626.600000  -224.553101  121.464256    5.424035
  626.700000  -214.054077  122.618774    5.424031
  626.800000  -228.132812  120.287285    5.424026
  626.900000  -200.712524  123.121498    5.424020
  627.000000  -179.045044  122.652130    5.424016
  627.100000  -166.908325  123.805702    5.424025
  627.200000  -192.828125  121.938164    5.424032
  627.300000  -164.320923  124.694443    5.424034
  627.400000  -194.318237  122.520622    5.424034
  627.500000  -179.703369  123.748001    5.424033
  627.600000  -168.321899  123.952621    5.424032
  627.700000  -170.649658  125.931282    5.424031
  627.800000  -171.234375  126.144135    5.424024
  627.900000  -177.452637  123.575302    5.424025
  628.000000  -152.722412  126.536491    5.424033
  628.100000  -164.997559  126.225952    5.424042
  628.200000  -189.709229  125.439003    5.424046
  628.300000  -183.734863  124.283333    5.424052
  628.400000  -195.024780  123.386436    5.424070
  628.500000  -194.711670  124.406982    5.424089
  628.600000  -227.380615  123.147995    5.424097
  628.700000  -231.601929  121.880882    5.424100
  628.800000  -200.517578  124.082367    5.424109
  628.900000  -205.302734  123.423149    5.424116
  629.000000  -204.547485  124.455307    5.424119
  629.100000  -242.989868  121.614799    5.424116
  629.200000  -221.161865  122.666451    5.424109
  629.300000  -178.001587  125.357124    5.424107
  629.400000  -170.915771  126.719467    5.424108
  629.500000  -203.933105  125.076698    5.424107
  629.600000  -166.992188  124.869858    5.424113
  629.700000  -208.388794  121.742531    5.424134
  629.800000  -193.014648  125.309311    5.424147
  629.900000  -186.616821  124.976532    5.424148
  630.000000  -211.821655  120.812424    5.424160
  630.100000  -212.314453  122.623550    5.424171
  630.200000  -237.222412  120.654022    5.424171
  630.300000  -224.561035  121.075294    5.424170
  630.400000  -232.494507  119.811020    5.424169
  630.500000  -242.776855  118.796768    5.424170
  630.600000  -214.357788  122.475594    5.424160
  630.700000  -216.645752  121.351822    5.424148
  630.800000  -237.534546  118.450104    5.424143
  630.900000  -246.544678  118.894073    5.424138
  631.000000  -243.945190  117.916344    5.424135
  631.100000  -249.145020  118.630737    5.424132
  631.200000  -217.877930  121.715019    5.424120
  631.300000  -230.220215  120.580635    5.424109
  631.400000  -237.409790  117.409500    5.424101
  631.500000  -210.278442  121.370773    5.424100
  631.600000  -189.284912  122.338058    5.424093
  631.700000  -163.004883  124.792816    5.424092
  631.800000  -183.985107  123.170517    5.424090
  631.900000  -203.939697  121.774315    5.424087
  632.000000  -238.947754  118.270187    5.424086
  632.100000  -201.308105  121.809120    5.424089
  632.200000  -239.472656  119.216881    5.424093
  632.300000  -233.098511  119.000687    5.424101
  632.400000  -243.064697  118.510010    5.424106
  632.500000  -259.782104  117.358765    5.424105
  632.600000  -252.702759  118.596870    5.424096
  632.700000  -219.609863  120.601761    5.424083
  632.800000  -286.368164  115.529037    5.424069
  632.900000  -269.044556  115.787170    5.424056
  633.000000  -269.853027  116.195427    5.424048
  633.100000  -268.951782  118.050163    5.424041
  633.200000  -260.162598  119.073296    5.424029
  633.300000  -276.593750  116.718742    5.424028
  633.400000  -269.514526  118.515388    5.424026
  633.500000  -250.485962  121.497025    5.424017
  633.600000  -258.938721  120.581093    5.424006
  633.700000  -242.960205  121.505623    5.424000
  633.800000  -207.417969  124.208206    5.423997
  633.900000  -182.015015  126.387474    5.423999
  634.000000  -234.580444  121.748199    5.424004
  634.100000  -246.426514  121.797829    5.424006
  634.200000  -245.705688  122.607208    5.424004
  634.300000  -242.644043  121.233200    5.424001
  634.400000  -236.323242  120.801315    5.424012
  634.500000  -274.297363  118.647285    5.424023
  634.600000  -277.110840  116.961838    5.424030
  634.700000  -261.014404  118.061440    5.424041
  634.800000  -266.715454  118.279526    5.424042
  634.900000  -308.893799  115.510895    5.424031
  635.000000  -310.275269  114.743782    5.424010
  635.100000  -308.467773  113.865280    5.423996
  635.200000  -274.529785  118.256889    5.423981
  635.300000  -239.569824  120.728752    5.423967
  635.400000  -260.867798  117.907974    5.423964
  635.500000  -268.471680  118.442215    5.423965
  635.600000  -269.960815  118.759308    5.423967
  635.700000  -297.163208  115.759506    5.423976
  635.800000  -310.200806  116.482323    5.423988
  635.900000  -306.943848  118.130768    5.423995
  636.000000  -319.974487  118.734680    5.423991
  636.100000  -343.791260  115.435585    5.423981
  636.200000  -346.362793  114.952293    5.423977
  636.300000  -364.657837  114.902618    5.423966
  636.400000  -367.914795  114.674171    5.423946
  636.500000  -336.043091  115.578026    5.423928
  636.600000  -372.709839  112.046776    5.423917
  636.700000  -350.332397  114.764664    5.423904
  636.800000  -347.523315  114.443153    5.423893
  636.900000  -319.290894  116.957878    5.423886
  637.000000  -321.606323  115.886536    5.423882
  637.100000  -341.173340  113.181534    5.423883
  637.200000  -295.216431  117.035492    5.423885
  637.300000  -313.563477  116.889610    5.423882
  637.400000  -319.696899  116.061012    5.423871
  637.500000  -320.060669  115.812408    5.423858
  637.600000  -292.748047  117.271034    5.423851
  637.700000  -270.451904  118.979195    5.423847
  637.800000  -299.552246  114.505356    5.423851
  637.900000  -299.594971  114.150986    5.423863
  638.000000  -283.240356  117.547318    5.423872
  638.100000  -290.575928  117.666565    5.423867
  638.200000  -303.874390  116.168762    5.423858
  638.300000  -311.264771  114.379555    5.423851
  638.400000  -329.014160  113.198051    5.423846
  638.500000  -317.606567  115.595322    5.423829
  638.600000  -302.986938  114.153328    5.423811
  638.700000  -291.722168  114.951347    5.423803
  638.800000  -293.142090  115.720314    5.423796
  638.900000  -225.131470  118.994431    5.423792
  639.000000  -207.626343  121.099075    5.423801
  639.100000  -223.187500  121.929680    5.423799
  639.200000  -233.254517  120.870956    5.423789
  639.300000  -253.625854  118.395378    5.423777
  639.400000  -227.046997  120.652847    5.423764
  639.500000  -272.101074  116.403015    5.423752
  639.600000  -261.947266  116.043335    5.423741
  639.700000  -299.041504  112.456924    5.423738
  639.800000  -252.337402  117.078506    5.423735
  639.900000  -206.937988  121.005379    5.423728
  640.000000  -159.061279  122.689026    5.423725
  640.100000  -169.217041  122.417046    5.423731
  640.200000  -163.703125  124.187675    5.423733
  640.300000  -191.791138  122.079811    5.423730
  640.400000  -216.597900  119.282692    5.423728
  640.500000  -181.833008  122.827126    5.423732
  640.600000  -217.454346  120.883720    5.423734
  640.700000  -221.549316  120.284668    5.423728
  640.800000  -230.010986  119.664421    5.423723
  640.900000  -210.843994  121.763733    5.423713
  641.000000  -193.533936  121.477982    5.423704
  641.100000  -203.783569  120.536713    5.423704
  641.200000  -219.778198  120.604362    5.423700
  641.300000  -253.351318  118.407036    5.423689
  641.400000  -234.464355  119.992767    5.423682
  641.500000  -245.595947  119.567467    5.423678
  641.600000  -221.731689  122.176239    5.423672
  641.700000  -211.195801  123.105118    5.423665
  641.800000  -211.310547  122.798264    5.423660
  641.900000  -173.706909  123.168823    5.423666
  642.000000  -184.711548  123.915123    5.423683
  642.100000  -206.602051  125.574165    5.423678
