#   Time, ps   E_tot           T, K       Box-X
   17.200000  -114.709473  125.118301    4.894301
   17.300000  -127.558838  122.834549    4.894290
   17.400000  -144.352295  120.328697    4.894291
   17.500000  -129.636963  122.568565    4.894295
   17.600000  -160.552612  119.861748    4.894292
   17.700000  -147.657104  121.959122    4.894284
   17.800000  -156.821167  122.545631    4.894269
   17.900000  -177.265991  119.601418    4.894249
   18.000000  -182.374756  118.050049    4.894231
   18.100000  -178.646729  118.703491    4.894222
   18.200000  -165.445923  120.928627    4.894215
   18.300000  -188.569336  118.204453    4.894212
   18.400000  -222.076416  115.562096    4.894206
   18.500000  -229.003052  115.632439    4.894193
   18.600000  -261.433105  110.339745    4.894184
   18.700000  -270.380615  112.008820    4.894170
   18.800000  -217.618774  118.269028    4.894152
   18.900000  -185.362061  118.742371    4.894148
   19.000000  -210.884399  116.693054    4.894158
   19.100000  -205.404175  119.501060    4.894157
   19.200000  -224.336182  114.067627    4.894158
   19.300000  -232.781738  115.821648    4.894156
   19.400000  -258.696777  112.601318    4.894141
   19.500000  -264.964966  110.761818    4.894126
   19.600000  -246.865112  114.728302    4.894110
   19.700000  -245.044067  115.185356    4.894085
   19.800000  -223.672119  115.462311    4.894066
   19.900000  -234.571899  114.830055    4.894056
   20.000000  -204.924438  115.518898    4.894052
   20.100000  -194.755127  119.814323    4.894051
   20.200000  -195.408813  118.466568    4.894046
   20.300000  -197.441162  117.852654    4.894047
   20.400000  -170.934692  121.859558    4.894044
   20.500000  -187.092896  119.813545    4.894037
   20.600000  -201.505493  119.987534    4.894020
   20.700000  -199.782227  118.563019    4.893999
   20.800000  -180.540527  118.987900    4.893989
   20.900000  -168.454468  119.770485    4.893990
   21.000000  -159.209229  122.442322    4.893992
   21.100000  -155.582275  122.915619    4.893990
   21.200000  -164.925171  119.805046    4.893993
   21.300000  -144.027344  121.374527    4.894005
   21.400000  -152.102173  122.604698    4.894008
   21.500000  -178.937378  119.244926    4.894004
   21.600000  -176.100342  118.058975    4.894001
   21.700000  -161.467163  119.202667    4.894006
   21.800000  -162.099365  120.692680    4.894006
   21.900000  -151.125732  121.140068    4.894002
   22.000000  -136.670166  120.612297    4.894008
   22.100000  -143.399658  120.889153    4.894018
   22.200000  -125.920532  122.878632    4.894021
   22.300000  -108.749512  122.896278    4.894027
   22.400000  -140.989624  121.002731    4.894034
   22.500000  -140.299194  120.567238    4.894030
   22.600000  -127.777832  123.065277    4.894024
   22.700000  -156.564575  118.838570    4.894020
   22.800000  -150.151855  119.406212    4.894021
   22.900000  -140.972168  120.055550    4.894022
   23.000000  -129.462646  123.441223    4.894020
   23.100000  -163.303589  119.563026    4.894010
   23.200000  -170.608032  117.413773    4.894003
   23.300000  -138.640015  121.609550    4.894003
   23.400000  -146.981934  122.689491    4.894000
   23.500000  -155.500488  120.965675    4.893997
   23.600000  -178.284302  117.884544    4.893999
   23.700000  -192.407471  118.355988    4.894000
   23.800000  -187.528687  118.463303    4.893993
   23.900000  -189.580933  116.430748    4.893993
   24.000000  -166.082520  120.940086    4.893991
   24.100000  -171.962646  119.778900    4.893981
   24.200000  -182.569702  118.720421    4.893974
   24.300000  -177.184814  120.074707    4.893964
   24.400000  -167.694336  119.575523    4.893961
   24.500000  -175.182251  120.058395    4.893960
   24.600000  -199.978149  117.455444    4.893956
   24.700000  -201.363770  117.348366    4.893951
   24.800000  -175.575562  119.755829    4.893945
   24.900000  -162.243408  120.565018    4.893942
   25.000000  -150.882202  119.389900    4.893945
   25.100000  -133.191162  122.922745    4.893953
   25.200000  -157.418945  122.299538    4.893945
   25.300000  -170.565552  121.572845    4.893926
   25.400000  -186.845337  117.058029    4.893910
   25.500000  -154.715942  120.137924    4.893911
   25.600000  -152.248413  118.420990    4.893929
   25.700000  -164.988281  120.189735    4.893950
   25.800000  -180.750488  119.796364    4.893953
   25.900000  -176.299805  120.575462    4.893950
   26.000000  -191.387085  118.002617    4.893942
   26.100000  -227.853516  115.878853    4.893930
   26.200000  -176.516968  119.787971    4.893917
   26.300000  -178.644531  119.268417    4.893910
   26.400000  -166.510376  121.072800    4.893907
   26.500000  -167.260742  119.470863    4.893906
   26.600000  -157.812988  121.716835    4.893910
   26.700000  -171.346558  122.304428    4.893909
   26.800000  -214.820923  116.102600    4.893900
   26.900000  -212.517700  114.629860    4.893900
   27.000000  -193.862305  119.429184    4.893899
   27.100000  -209.682983  115.817627    4.893895
   27.200000  -221.889282  112.786407    4.893897
   27.300000  -256.679688  111.467773    4.893898
   27.400000  -284.742188  110.036957    4.893885
   27.500000  -227.126221  116.079346    4.893870
   27.600000  -218.455078  117.636086    4.893860
   27.700000  -218.554443  117.099319    4.893853
   27.800000  -206.740723  118.289124    4.893852
   27.900000  -211.054443  117.644165    4.893851
   28.000000  -175.180420  122.713181    4.893849
   28.100000  -155.515991  123.515350    4.893847
   28.200000  -178.443481  121.906395    4.893842
   28.300000  -199.829346  118.430481    4.893837
   28.400000  -183.405518  118.996544    4.893834
   28.500000  -204.778442  117.557755    4.893832
   28.600000  -200.596924  118.802391    4.893823
   28.700000  -212.576660  116.215347    4.893817
   28.800000  -188.421753  119.626244    4.893813
   28.900000  -198.378418  119.067680    4.893809
   29.000000  -185.797363  120.517700    4.893803
   29.100000  -234.030884  115.028564    4.893800
   29.200000  -232.917603  115.740562    4.893795
   29.300000  -198.929565  119.410416    4.893788
   29.400000  -195.504517  120.484848    4.893782
   29.500000  -193.922363  121.310471    4.893772
   29.600000  -170.681519  123.175926    4.893764
   29.700000  -186.200073  120.893585    4.893759
   29.800000  -178.879883  121.104263    4.893763
   29.900000  -192.863525  120.275452    4.893764
   30.000000  -199.233398  120.299118    4.893764
   30.100000  -243.354004  115.299034    4.893755
   30.200000  -225.474609  114.156097    4.893753
   30.300000  -169.463867  121.399025    4.893755
   30.400000  -168.148926  120.089859    4.893752
   30.500000  -177.777588  119.809113    4.893746
   30.600000  -132.835205  122.835640    4.893737
   30.700000  -96.343994  127.523499    4.893733
   30.800000  -94.562256  126.771866    4.893732
   30.900000  -83.022827  126.422646    4.893741
   31.000000  -94.563599  127.042496    4.893754
   31.100000  -80.893799  127.246780    4.893769
   31.200000  -81.187134  129.277069    4.893790
   31.300000  -109.769775  128.916733    4.893798
   31.400000  -93.845215  128.648560    4.893805
   31.500000  -98.718994  128.409515    4.893814
   31.600000  -107.001953  126.211235    4.893827
   31.700000  -117.873291  125.694809    4.893840
   31.800000  -138.246094  123.647346    4.893852
   31.900000  -141.716797  123.640541    4.893860
   32.000000  -144.374268  122.785240    4.893870
   32.100000  -164.492676  120.027832    4.893875
   32.200000  -165.918213  119.871033    4.893878
   32.300000  -198.796875  116.211464    4.893880
   32.400000  -196.749390  116.550568    4.893876
   32.500000  -200.911621  115.907547    4.893874
   32.600000  -189.371826  117.874451    4.893866
   32.700000  -167.710938  122.108643    4.893854
   32.800000  -183.023560  119.469093    4.893839
   32.900000  -169.563843  120.632683    4.893833
   33.000000  -179.230713  119.513542    4.893829
   33.100000  -177.099976  120.006035    4.893826
   33.200000  -159.428711  122.424576    4.893827
   33.300000  -166.190186  119.891273    4.893833
   33.400000  -169.187500  119.668098    4.893847
   33.500000  -148.085571  120.694038    4.893862
   33.600000  -174.671631  120.961914    4.893868
   33.700000  -180.335938  118.731888    4.893855
   33.800000  -169.465820  118.159164    4.893845
   33.900000  -187.008423  117.430580    4.893827
   34.000000  -194.381592  115.900284    4.893806
   34.100000  -206.898071  116.772163    4.893784
   34.200000  -199.353882  116.045700    4.893761
   34.300000  -166.946899  118.590271    4.893759
   34.400000  -148.438232  122.149986    4.893765
   34.500000  -136.400269  123.746223    4.893770
   34.600000  -164.437378  119.199066    4.893783
   34.700000  -146.585693  121.358070    4.893795
   34.800000  -117.725464  125.614426    4.893806
   34.900000  -139.846191  123.579086    4.893812
   35.000000  -140.179932  123.423218    4.893813
   35.100000  -125.116943  126.232956    4.893811
   35.200000  -141.435059  124.429131    4.893804
   35.300000  -145.865479  123.855515    4.893798
   35.400000  -155.630493  122.474373    4.893795
   35.500000  -161.627808  122.304146    4.893792
   35.600000  -149.621216  124.941780    4.893789
   35.700000  -165.264282  122.324173    4.893784
   35.800000  -179.427002  120.467918    4.893782
   35.900000  -205.405396  118.789307    4.893776
   36.000000  -219.157959  116.633644    4.893771
   36.100000  -221.185913  116.712471    4.893766
   36.200000  -213.448364  117.522690    4.893762
   36.300000  -230.919678  116.145248    4.893757
   36.400000  -231.288696  116.119987    4.893749
   36.500000  -222.053467  115.789528    4.893742
   36.600000  -172.873169  120.932594    4.893740
   36.700000  -212.247803  116.311302    4.893734
   36.800000  -229.284180  115.284111    4.893722
   36.900000  -261.625000  110.835976    4.893705
   37.000000  -273.641235  110.099068    4.893685
   37.100000  -219.572998  116.288139    4.893665
   37.200000  -219.645264  114.464119    4.893656
   37.300000  -216.290283  115.636040    4.893655
   37.400000  -218.875000  116.604401    4.893648
   37.500000  -210.353760  117.371468    4.893639
   37.600000  -209.819946  116.912437    4.893631
   37.700000  -184.998535  120.318924    4.893625
   37.800000  -200.827637  120.508713    4.893611
   37.900000  -220.295532  114.745445    4.893600
   38.000000  -242.219727  113.548820    4.893601
   38.100000  -261.425293  112.338081    4.893590
   38.200000  -251.587646  113.705376    4.893579
   38.300000  -248.202759  114.395134    4.893564
   38.400000  -257.289062  113.203316    4.893554
   38.500000  -247.253845  111.474449    4.893549
   38.600000  -243.271729  112.943542    4.893559
   38.700000  -257.301270  114.014175    4.893550
   38.800000  -270.294128  111.662231    4.893531
   38.900000  -261.631836  113.078377    4.893509
   39.000000  -250.311890  113.535995    4.893490
   39.100000  -226.318359  115.097031    4.893479
   39.200000  -199.807373  118.324219    4.893478
   39.300000  -202.573486  118.889015    4.893478
   39.400000  -213.973633  117.987854    4.893478
   39.500000  -215.766968  118.113640    4.893476
   39.600000  -228.866699  116.802170    4.893475
   39.700000  -239.433960  115.494843    4.893478
   39.800000  -215.848877  119.733734    4.893477
   39.900000  -219.214111  118.578964    4.893475
   40.000000  -177.139893  122.174652    4.893478
   40.100000  -181.885376  123.816292    4.893481
   40.200000  -176.857910  122.478477    4.893478
   40.300000  -207.944336  120.161018    4.893479
   40.400000  -220.424561  117.154213    4.893478
   40.500000  -192.171875  116.767502    4.893492
   40.600000  -170.791138  121.415840    4.893509
   40.700000  -170.225220  123.484474    4.893507
   40.800000  -159.087280  122.535301    4.893499
   40.900000  -164.826294  123.562187    4.893494
   41.000000  -181.622559  119.821663    4.893484
   41.100000  -168.501465  120.631279    4.893480
   41.200000  -180.798950  119.556076    4.893477
   41.300000  -185.841064  120.960106    4.893465
   41.400000  -160.871826  122.460434    4.893450
   41.500000  -128.613403  123.827866    4.893449
   41.600000  -192.279053  118.695045    4.893459
   41.700000  -193.776245  120.544640    4.893453
   41.800000  -220.015747  116.752869    4.893444
   41.900000  -203.033936  118.388397    4.893440
   42.000000  -204.452515  117.786018    4.893440
   42.100000  -193.317017  119.879173    4.893441
   42.200000  -167.447021  120.074623    4.893445
   42.300000  -184.268677  118.070724    4.893458
   42.400000  -177.817139  121.471840    4.893464
   42.500000  -197.767090  117.932541    4.893465
   42.600000  -212.007690  116.915245    4.893466
   42.700000  -230.820801  116.111977    4.893462
   42.800000  -223.363037  117.120857    4.893453
   42.900000  -218.253052  117.394859    4.893445
   43.000000  -201.931152  118.396599    4.893440
   43.100000  -191.406006  119.221909    4.893442
   43.200000  -174.875610  122.553673    4.893438
   43.300000  -177.752197  121.417641    4.893433
   43.400000  -175.062256  120.408440    4.893431
   43.500000  -141.600586  122.157463    4.893435
   43.600000  -133.684570  124.930031    4.893445
   43.700000  -195.062744  118.444275    4.893440
   43.800000  -170.233765  121.682236    4.893429
   43.900000  -150.809204  121.845306    4.893423
   44.000000  -191.814209  118.658478    4.893417
   44.100000  -185.729126  119.220001    4.893404
   44.200000  -179.051880  120.022209    4.893393
   44.300000  -129.137939  124.948204    4.893383
   44.400000  -140.755005  124.655205    4.893376
   44.500000  -135.377930  124.917641    4.893370
   44.600000  -133.043213  123.471138    4.893377
   44.700000  -117.749512  126.293213    4.893385
   44.800000  -132.057007  123.316147    4.893396
   44.900000  -109.052734  127.077850    4.893404
   45.000000  -148.355835  120.592651    4.893408
   45.100000  -186.510498  115.972710    4.893415
   45.200000  -179.551025  119.180000    4.893414
   45.300000  -169.132690  119.639114    4.893405
   45.400000  -203.441162  114.966141    4.893401
   45.500000  -204.709106  117.023216    4.893399
   45.600000  -220.323730  115.127670    4.893389
   45.700000  -199.290894  118.303162    4.893384
   45.800000  -202.272827  118.340729    4.893375
   45.900000  -201.825562  117.113007    4.893374
   46.000000  -186.333984  117.710594    4.893376
   46.100000  -186.703247  117.354240    4.893388
   46.200000  -167.910156  119.723442    4.893391
   46.300000  -143.498291  122.939430    4.893391
   46.400000  -171.921997  119.617348    4.893385
   46.500000  -132.232300  123.342819    4.893376
   46.600000  -131.237915  122.465744    4.893373
   46.700000  -160.873657  117.543556    4.893375
   46.800000  -172.227783  116.351143    4.893380
   46.900000  -146.385254  120.210739    4.893380
   47.000000  -190.015259  113.168564    4.893381
   47.100000  -175.777832  116.413147    4.893380
   47.200000  -166.279175  116.948341    4.893371
   47.300000  -153.470337  120.533737    4.893359
   47.400000  -168.335571  120.364082    4.893336
   47.500000  -144.107178  119.004120    4.893325
   47.600000  -148.212158  118.143219    4.893336
   47.700000  -126.441895  121.004166    4.893355
   47.800000  -114.054443  124.757156    4.893367
   47.900000  -166.157227  119.125015    4.893365
   48.000000  -204.019531  114.044640    4.893361
   48.100000  -166.016846  118.493362    4.893357
   48.200000  -152.663086  118.828552    4.893354
   48.300000  -134.530884  120.771751    4.893355
   48.400000  -129.917725  123.553360    4.893351
   48.500000  -119.764648  122.020050    4.893342
   48.600000  -122.453613  121.427696    4.893350
   48.700000  -104.890625  123.865517    4.893353
   48.800000  -132.715820  121.849304    4.893357
   48.900000  -152.647339  118.604767    4.893358
   49.000000  -152.883789  119.373337    4.893363
   49.100000  -159.382202  120.786133    4.893363
   49.200000  -162.692871  121.180878    4.893353
   49.300000  -145.815918  123.866554    4.893344
   49.400000  -135.545166  122.364441    4.893340
   49.500000  -166.158691  121.628044    4.893341
   49.600000  -158.689575  122.097946    4.893331
   49.700000  -162.248047  119.422249    4.893332
   49.800000  -156.422241  118.531975    4.893342
   49.900000  -105.335815  126.085205    4.893349
   50.000000  -134.242676  123.658241    4.893343
   50.100000  -176.575684  117.082970    4.893334
   50.200000  -171.728516  117.118034    4.893328
   50.300000  -181.748291  117.413895    4.893321
   50.400000  -190.403320  114.476723    4.893312
   50.500000  -175.528931  114.550163    4.893318
   50.600000  -155.762085  117.059341    4.893330
   50.700000  -145.240356  120.060951    4.893336
   50.800000  -114.820068  123.079445    4.893332
   50.900000  -117.068115  122.244392    4.893330
   51.000000  -155.148071  118.425453    4.893322
   51.100000  -174.593384  116.313133    4.893313
   51.200000  -170.344849  117.675468    4.893302
   51.300000  -202.411865  112.753052    4.893293
   51.400000  -184.301025  113.970299    4.893293
   51.500000  -189.436035  114.164429    4.893295
   51.600000  -213.185669  113.247849    4.893286
   51.700000  -202.181274  114.565445    4.893269
   51.800000  -206.632324  111.888176    4.893256
   51.900000  -191.501831  114.019012    4.893254
   52.000000  -167.507324  117.441017    4.893250
   52.100000  -152.159302  119.784508    4.893241
   52.200000  -149.390259  119.427750    4.893227
   52.300000  -142.125610  118.204208    4.893219
   52.400000  -140.280151  119.938828    4.893211
   52.500000  -137.762207  119.138351    4.893200
   52.600000  -105.302490  121.789703    4.893198
   52.700000  -116.055786  120.184555    4.893202
   52.800000  -143.574951  117.545708    4.893206
   52.900000  -136.738159  120.879295    4.893202
   53.000000  -133.778320  120.907379    4.893191
   53.100000  -112.779053  121.009987    4.893192
   53.200000  -81.252686  126.184082    4.893201
   53.300000  -82.280273  125.582092    4.893211
   53.400000  -132.826782  121.513237    4.893211
   53.500000  -118.464966  121.851974    4.893208
   53.600000  -123.523804  123.642410    4.893204
   53.700000  -120.157471  123.982933    4.893197
   53.800000  -127.818115  123.604881    4.893195
   53.900000  -135.859863  120.542870    4.893202
   54.000000  -158.742920  119.225014    4.893216
   54.100000  -162.820435  119.682167    4.893226
   54.200000  -170.802124  118.108467    4.893233
   54.300000  -166.190552  118.630447    4.893240
   54.400000  -180.598877  115.371208    4.893245
   54.500000  -166.017578  118.067108    4.893251
   54.600000  -119.155518  123.660172    4.893251
   54.700000  -131.129395  121.942581    4.893251
   54.800000  -128.040649  123.504120    4.893255
   54.900000  -131.907104  122.634933    4.893253
   55.000000  -119.072388  121.990829    4.893260
   55.100000  -90.510742  125.319984    4.893273
   55.200000  -78.132324  127.496292    4.893281
   55.300000  -91.562866  125.914780    4.893284
   55.400000  -91.821899  126.430443    4.893283
   55.500000  -105.925659  123.265694    4.893280
   55.600000  -86.270020  124.928932    4.893284
   55.700000  -110.228394  122.211021    4.893287
   55.800000  -75.969604  126.931274    4.893289
   55.900000  -112.328613  125.481873    4.893282
   56.000000  -113.339844  122.914276    4.893270
   56.100000  -115.190796  122.163559    4.893272
   56.200000  -127.914062  122.460739    4.893271
   56.300000  -120.871582  123.627319    4.893266
   56.400000  -97.860718  126.578255    4.893264
   56.500000  -100.586182  124.250984    4.893265
   56.600000  -102.686401  124.741714    4.893276
   56.700000  -112.535889  125.109573    4.893282
   56.800000  -109.272583  124.174393    4.893287
   56.900000  -125.668945  121.380669    4.893298
   57.000000  -125.570801  125.002487    4.893301
   57.100000  -154.412354  119.807632    4.893295
   57.200000  -149.835938  121.977196    4.893293
   57.300000  -143.350098  121.809380    4.893288
   57.400000  -185.701050  116.277748    4.893291
   57.500000  -182.355469  117.239304    4.893293
   57.600000  -138.995605  123.794258    4.893296
   57.700000  -149.958252  121.792564    4.893297
   57.800000  -146.396118  120.626686    4.893308
   57.900000  -166.411011  119.670868    4.893319
   58.000000  -175.824707  117.711052    4.893330
   58.100000  -180.702271  117.973518    4.893340
   58.200000  -159.199829  120.412964    4.893352
   58.300000  -199.960205  115.671104    4.893356
   58.400000  -194.629395  116.507988    4.893359
   58.500000  -202.474121  115.713928    4.893354
   58.600000  -219.081299  114.292213    4.893345
   58.700000  -199.533569  114.519424    4.893338
   58.800000  -199.628906  114.164429    4.893338
   58.900000  -188.755127  117.190865    4.893333
   59.000000  -201.945923  115.237968    4.893320
   59.100000  -224.970703  113.225822    4.893305
   59.200000  -240.189697  111.050652    4.893289
   59.300000  -236.181763  111.482849    4.893276
   59.400000  -227.255371  112.929665    4.893266
   59.500000  -217.615845  112.738228    4.893262
   59.600000  -228.199219  112.614532    4.893265
   59.700000  -205.072266  115.283966    4.893268
   59.800000  -235.286865  112.353798    4.893269
   59.900000  -270.460754  110.612679    4.893260
   60.000000  -272.830994  110.834221    4.893245
   60.100000  -251.898132  111.211998    4.893237
   60.200000  -285.371460  108.605560    4.893232
   60.300000  -266.022339  112.832649    4.893217
   60.400000  -235.621826  115.701904    4.893194
   60.500000  -180.857056  118.510490    4.893183
   60.600000  -178.232178  119.661781    4.893184
   60.700000  -173.611328  120.224472    4.893180
   60.800000  -209.265991  117.061607    4.893174
   60.900000  -214.338867  116.875084    4.893161
   61.000000  -193.510254  119.591118    4.893144
   61.100000  -203.556152  117.613525    4.893124
   61.200000  -218.896240  115.012878    4.893108
   61.300000  -215.941284  116.011581    4.893091
   61.400000  -231.500366  114.325180    4.893074
   61.500000  -236.845581  111.292763    4.893066
   61.600000  -215.983398  116.234627    4.893062
   61.700000  -254.848389  110.903069    4.893055
   61.800000  -249.665161  114.226250    4.893045
   61.900000  -225.635742  115.091553    4.893031
   62.000000  -210.277710  115.263458    4.893031
   62.100000  -188.302734  116.007141    4.893037
   62.200000  -185.145508  118.475952    4.893042
   62.300000  -201.570557  116.452072    4.893035
   62.400000  -240.130859  113.108940    4.893020
   62.500000  -233.146301  111.488083    4.893002
   62.600000  -208.726929  113.534050    4.892992
   62.700000  -165.766113  118.410110    4.892981
   62.800000  -150.692383  117.880730    4.892974
   62.900000  -149.969727  117.925171    4.892971
   63.000000  -157.934448  118.124832    4.892962
   63.100000  -167.729370  117.534843    4.892946
   63.200000  -179.349365  114.678879    4.892931
   63.300000  -159.077515  115.809517    4.892927
   63.400000  -145.325806  118.222130    4.892925
